WormBase Id,Public Name,stage_4_cell,stage_E_div,stage_4_AB_div,stage_5_AB_div,stage_6_AB_div,stage_7_AB_div,stage_VE,stage_CS,stage_Mov,stage_L1
WBGene00044154,Y7A5A.10,0.99754,1.0713,1.0628,0.64908,0.64522,0.76231,0.90054,1.0641,1.5132,1.3089
WBGene00044155,Y7A5A.11,0.64921,1.1244,1.1125,0.72244,1.1673,1.3047,0.87398,0.93027,1.3274,1.2191
WBGene00012408,Y7A5A.2,1.9369,1.8654,1.3439,1.1056,2.0163,2.4522,2.9859,3.3097,3.1607,2.7606
WBGene00012409,Y7A5A.3,0.65886,1.1128,0.76232,1.0469,0.48506,0.43101,0.71373,0.55425,1.0876,0.95346
WBGene00012411,Y7A5A.5,0.70299,1.9018,2.2068,1.7053,1.115,1.109,0.71767,1.5846,1.6741,1.2384
WBGene00012412,Y7A5A.6,0.65044,1.0854,0.72818,0.55797,0.31469,0.50082,0.55216,0.84124,1.0288,1.3566
WBGene00012413,Y7A5A.7,1.213,1.2118,0.76943,0.61928,0.62265,0.82567,0.69924,0.85841,1.0687,1.3216
WBGene00012414,Y7A5A.8,0.65,1.1823,0.79232,0.55617,0.85918,1.2365,0.74218,0.76812,1.0139,1.0473
WBGene00012415,Y7A5A.9,0.60669,1.6973,1.8833,0.58636,0.63536,1.3671,1.1657,0.72336,1.1756,1.2883
WBGene00012416,Y7A9A.1,0.67571,1.1123,0.76027,0.57991,0.3577,0.46978,0.83005,1.0345,1.5119,3.4437
WBGene00012420,Y7A9D.1,2.8971,3.7747,3.9224,4.2789,4.3983,4.7224,4.8537,4.7313,4.6178,3.6704
WBGene00013586,Y80D3A.8,1.0498,1.5789,0.7574,0.60122,0.35485,0.46445,0.97477,1.2118,1.9048,1.0201
WBGene00013587,Y80D3A.9,4.5455,4.5821,4.2825,3.3444,3.407,4.1547,4.6123,4.3312,3.269,3.8642
WBGene00022315,Y81B9A.1,0.88826,1.0332,0.67187,0.57858,0.529,0.38174,0.38041,0.63123,0.97013,0.89667
WBGene00022317,Y81B9A.3,1.2104,1.3975,1.6914,1.899,2.0747,1.8925,1.5532,1.6912,1.7722,1.9684
WBGene00044581,Y81B9A.4,0.76123,1.133,0.81882,1.2298,1.2123,1.2443,1.3023,1.0418,1.3741,1.0438
WBGene00013592,Y81G3A.4,1.7269,2.1947,2.1483,1.9284,2.3087,2.5618,2.8153,3.2337,4.3453,3.5815
WBGene00022318,Y82E9BL.1,0.70948,1.2213,1.0833,0.95221,0.66098,0.47748,0.56783,0.58584,0.9687,0.89305
WBGene00022328,Y82E9BL.12,0.59426,1.016,0.94696,0.53169,0.57981,0.36373,0.35973,0.8145,1.4945,2.4089
WBGene00044402,Y82E9BL.18,0.56823,1.0091,0.84609,0.4818,0.25167,0.35782,0.5624,0.82191,0.96059,0.89488
WBGene00022319,Y82E9BL.2,1.9037,4.5864,4.6548,4.5677,4.2303,3.1977,0.81534,0.50315,1.3661,1.1849
WBGene00022334,Y82E9BR.1,1.0576,4.1244,4.1207,3.9363,4.2797,4.6326,4.3525,3.3392,2.5772,2.5669
WBGene00022343,Y82E9BR.10,1.1506,1.2208,1.2449,1.0951,0.96185,1.2034,1.3619,1.6294,2.1236,1.62
WBGene00022344,Y82E9BR.11,1.11,1.2295,1.0034,0.93299,0.97205,0.99972,0.76774,0.9016,1.4497,1.1754
WBGene00022346,Y82E9BR.13,2.3474,3.1605,2.962,2.7584,2.3132,2.4919,3.0869,3.4971,3.189,4.3153
WBGene00022347,Y82E9BR.14,4.8178,4.3281,4.1643,4.355,4.6761,4.9248,4.9931,5.0102,4.8711,4.785
WBGene00022348,Y82E9BR.16,5.0547,5.0981,5.0447,4.9574,4.6827,4.8445,4.8128,4.7668,4.5189,4.797
WBGene00022349,Y82E9BR.17,0.74362,4.8716,4.9969,5.206,5.3332,5.421,5.3636,4.9981,4.4283,3.5083
WBGene00022350,Y82E9BR.18,4.6774,4.7498,4.5635,4.0887,3.1529,3.0889,4.1018,4.274,4.3181,4.1878
WBGene00022351,Y82E9BR.19,1.7847,1.5325,1.612,0.9988,1.5908,1.9708,1.7169,1.4877,1.1314,1.309
WBGene00022335,Y82E9BR.2,0.67821,1.1902,0.97523,0.69,0.97453,0.81056,0.79351,1.1542,1.2151,0.92313
WBGene00022352,Y82E9BR.20,0.99967,1.9549,2.2445,1.8659,2.7241,3.6576,3.6491,3.8571,3.8143,1.5021
WBGene00022353,Y82E9BR.21,1.2188,2.2637,1.5898,1.2894,1.7841,2.6324,4.2714,4.4289,4.0532,4.2627
WBGene00022354,Y82E9BR.22,4.6877,4.7901,4.8116,4.7563,4.6274,4.6867,4.6447,4.6809,4.6117,4.4618
WBGene00044761,Y82E9BR.23,0.81666,1.4806,1.1904,1.3098,1.7213,2.5945,3.93,3.8751,3.373,3.8299
WBGene00022336,Y82E9BR.3,5.5493,5.4813,5.4894,5.5433,5.5387,5.5163,5.4124,5.4578,5.3797,5.5491
WBGene00022337,Y82E9BR.4,2.1184,2.574,2.2646,1.7563,2.882,3.3934,4.2513,4.0336,3.0834,3.7908
WBGene00022338,Y82E9BR.5,3.044,2.8709,2.7836,2.6746,2.5394,2.605,2.6829,2.8361,3.0735,3.7552
WBGene00022339,Y82E9BR.6,1.1853,2.4096,2.4838,2.4116,2.3975,2.3637,2.7053,3.2009,2.7797,3.9547
WBGene00022340,Y82E9BR.7,1.0791,1.1071,0.74357,0.59102,0.34305,0.45439,0.43903,0.55081,1.0577,1.0118
WBGene00022342,Y82E9BR.9,1.9344,2.0072,1.3019,1.3388,1.6526,1.4647,1.9694,2.1434,2.2214,1.7706
WBGene00013593,Y87G2A.1,3.9693,4.4001,4.0774,3.4521,3.3788,3.7177,3.5549,3.096,2.9406,2.9349
WBGene00013599,Y87G2A.11,4.6649,4.1669,3.505,2.8895,2.9459,3.7065,4.3869,4.5313,4.3281,4.1252
WBGene00013601,Y87G2A.13,3.3367,3.0552,2.6796,2.634,2.9514,3.3185,3.8241,3.8534,3.6585,3.3879
WBGene00013602,Y87G2A.16,1.4672,2.831,3.0042,2.8428,2.8176,2.8535,2.8534,2.7132,2.6257,3.5477
WBGene00013603,Y87G2A.17,3.9093,3.9348,3.2921,3.645,4.3318,4.6078,4.597,4.7155,4.5079,4.1666
WBGene00013604,Y87G2A.18,5.0029,4.9308,4.8255,4.6087,4.6582,4.7913,4.7475,4.746,4.5597,4.0964
WBGene00044260,Y87G2A.19,0.82409,1.0848,1.1916,1.4725,1.8182,1.9111,2.7396,3.3972,4.3306,4.5952
WBGene00013594,Y87G2A.2,3.5027,3.7827,3.6029,4.0652,4.4953,4.7192,4.7284,4.7738,4.2402,4.1919
WBGene00044261,Y87G2A.20,1.4109,2.6029,2.4211,2.2667,2.6162,2.7161,2.6951,2.945,2.4303,1.1781
WBGene00013596,Y87G2A.7,5.0534,4.894,4.5536,4.1634,4.3801,4.5613,4.5428,4.4609,3.8911,4.0571
WBGene00021171,Y8A9A.2,0.66134,2.6762,2.5976,2.4729,2.3685,1.9959,1.2914,1.199,1.2339,3.7675
WBGene00021172,Y8A9A.3,0.62263,1.9387,1.5237,1.0359,0.81035,1.5453,2.1718,0.7139,1.3089,1.2164
WBGene00021173,Y8A9A.4,1.0107,1.4842,1.2985,1.1038,1.2636,1.3567,1.5736,1.5345,1.2359,1.359
WBGene00022358,Y92H12A.2,3.9565,3.8882,3.1184,3.0261,2.9193,3.1673,3.8115,4.1584,3.8702,4.3274
WBGene00022359,Y92H12A.3,3.3805,3.5945,2.8418,2.0038,2.2735,2.8539,3.088,3.1294,2.8301,2.9655
WBGene00022360,Y92H12A.4,1.2934,1.9614,1.881,2.0708,1.8483,1.8779,1.9307,1.8537,1.6046,1.5954
WBGene00022361,Y92H12A.5,3.4237,3.8429,3.3638,3.2016,2.9769,2.8788,2.9769,3.105,3.1352,2.7825
WBGene00022363,Y92H12BL.1,3.7847,4.0253,3.7198,3.4133,3.3664,3.3544,3.3315,3.386,3.1029,3.0381
WBGene00022364,Y92H12BL.2,0.69578,1.1402,0.7718,0.61146,0.3462,0.67355,0.45358,0.58808,1.0652,0.98676
WBGene00022365,Y92H12BL.4,1.8495,2.4707,2.4539,2.5069,2.7093,2.7898,2.5079,2.4859,2.4172,2.0935
WBGene00022366,Y92H12BL.5,4.3598,4.4291,4.1255,3.4344,3.1841,3.3511,3.3081,3.7426,3.6962,3.9214
WBGene00022367,Y92H12BM.1,2.4152,2.7573,2.6399,2.7071,2.9436,3.0057,2.9337,2.8816,2.9132,2.371
WBGene00022368,Y92H12BR.2,4.8106,4.882,4.8383,4.6967,4.4989,4.6929,4.6141,4.5753,4.4991,3.9699
WBGene00022369,Y92H12BR.3,2.8332,3.1032,2.9578,2.9216,3.0406,3.2184,3.1613,2.9416,2.7258,2.6785
WBGene00022370,Y92H12BR.4,1.001,2.2383,2.3943,2.4031,2.7557,2.9652,2.6107,2.3295,1.9139,1.8128
WBGene00022372,Y92H12BR.7,2.3164,1.6428,1.8189,1.2073,1.3625,1.2498,1.3725,1.377,1.7536,0.94989
WBGene00022373,Y92H12BR.8,5.015,4.9242,4.9091,5.0683,5.1028,5.1736,5.1733,5.1926,5.0735,5.1184
WBGene00050893,Y94A7B.11,4.683,4.3423,4.1532,3.5974,3.5037,3.7588,4.0929,4.3736,4.2583,4.3015
WBGene00022382,Y94H6A.10,0.66147,1.2238,1.0083,0.86775,1.6532,1.5876,1.6993,1.7042,2.4449,4.4949
WBGene00050885,Y94H6A.12,4.2333,4.4323,4.36,4.2664,3.9977,4.3191,4.4928,4.552,4.4334,4.2294
WBGene00022375,Y94H6A.2,0.77027,1.982,1.6853,1.2024,1.3623,1.3016,0.85805,0.50404,1.8293,2.3025
WBGene00022376,Y94H6A.3,5.2133,5.208,5.2058,5.0569,5.092,5.1843,4.9976,4.8777,4.6427,4.4567
WBGene00022377,Y94H6A.4,1.0678,3.1636,3.0065,2.6663,2.9063,3.1664,2.8946,2.784,2.585,2.4421
WBGene00022378,Y94H6A.5,4.0707,4.1986,3.865,3.869,4.1417,4.4484,4.5947,4.5695,4.2063,4.0748
WBGene00022379,Y94H6A.7,0.62427,1.2906,0.90975,0.54251,0.29643,0.47291,0.63859,0.71743,1.0188,0.96425
WBGene00022380,Y94H6A.8,5.2029,5.1537,5.1854,5.1142,5.06,5.1251,5.1169,5.1548,5.0621,5.1104
WBGene00022390,Y95B8A.11,4.9938,4.6635,4.3038,3.7121,3.0956,2.9475,3.3766,3.8778,3.8296,3.7581
WBGene00022391,Y95B8A.12,2.0078,1.9917,2.0308,0.98977,0.95604,0.7026,0.92598,0.96673,2.6849,4.0246
WBGene00022383,Y95B8A.2,1.2331,1.6718,1.4713,1.0713,1.1215,1.192,1.7129,1.7158,1.5431,3.2742
WBGene00022385,Y95B8A.4,1.8699,2.8016,2.594,2.303,2.146,2.2567,2.1892,2.3935,2.397,2.4352
WBGene00022386,Y95B8A.6,0.6247,1.3558,1.25,1.4193,0.93276,1.5784,2.6358,3.4105,3.3239,3.8741
WBGene00022387,Y95B8A.7,3.0727,3.4533,3.1291,2.9346,2.4558,2.7163,2.8617,2.8336,2.7917,2.7559
WBGene00022388,Y95B8A.8,2.7809,3.1287,3.0909,2.7929,2.4998,2.4496,2.6139,2.5325,2.2435,1.9073
WBGene00013605,Y95D11A.1,4.4477,4.3626,4.0624,3.7272,3.8746,4.2013,4.2472,4.3522,4.0961,4.1277
WBGene00045434,Y95D11A.3,4.2278,4.2876,3.6498,3.2353,3.4733,3.584,3.3058,2.9912,2.6611,2.649
WBGene00022392,Y97E10AL.1,1.5948,2.016,1.712,1.6088,1.9814,2.326,2.3922,2.5122,1.9966,3.5363
WBGene00022393,Y97E10AL.2,5.4209,5.3299,5.2568,5.1158,5.0579,5.1391,5.056,5.0031,4.685,4.8708
WBGene00022394,Y97E10AL.3,5.2552,4.8192,4.5555,4.6826,4.9243,5.1133,5.1312,5.0932,4.878,4.9071
WBGene00022395,Y97E10AM.1,2.2329,3.2336,4.006,3.7961,2.931,2.4214,2.1377,2.4807,2.7201,2.367
WBGene00022396,Y97E10AR.1,0.87727,1.2223,0.77541,0.63893,0.64252,0.64783,2.5687,4.4124,4.7661,4.0552
WBGene00022397,Y97E10AR.2,0.61082,2.1333,2.7794,2.5933,1.7514,0.49164,2.0783,2.782,3.1156,3.291
WBGene00022398,Y97E10AR.3,4.9464,5.0037,4.8492,4.6907,4.7641,4.7983,4.5597,4.5841,4.3781,3.8906
WBGene00022399,Y97E10AR.4,4.7709,4.7119,4.4175,3.6966,3.2044,2.9388,2.2328,2.5798,2.2903,2.6043
WBGene00022401,Y97E10AR.6,4.7255,4.7896,4.6799,4.6655,4.8319,4.9551,4.9558,4.9316,4.8792,4.6532
WBGene00022402,Y97E10AR.7,5.1016,5.1055,5.0569,4.791,4.6747,4.8412,4.7761,4.7479,4.644,4.6278
WBGene00044552,Y97E10AR.8,0.69205,1.1354,0.69691,0.68777,0.25994,0.38575,0.40812,1.1516,1.717,1.53
WBGene00022403,Y97E10B.1,1.8321,1.8493,1.6954,1.6252,1.5947,1.6766,1.7422,1.8988,2.0272,1.6624
WBGene00022410,Y97E10C.1,0.64485,1.0798,0.73699,0.59904,0.33406,0.4415,1.7493,2.5787,3.8341,4.1123
WBGene00021185,Y9C12A.1,1.7604,2.2094,2.1699,1.8502,1.9506,2.5156,2.8171,1.9203,1.9896,2.738
WBGene00012421,Y9C2UA.1,2.4154,2.5856,2.3548,2.2244,2.4237,2.5275,3.1627,4.3785,4.6839,4.5732
WBGene00012422,Y9C2UA.2,2.0246,1.8214,1.5608,1.4236,1.5046,1.4803,1.8306,1.7379,2.06,1.8643
WBGene00021180,Y9C9A.13,1.6758,4.6089,4.5706,4.4469,4.2608,3.6202,1.2286,1.5566,1.7864,2.2024
WBGene00021183,Y9C9A.16,0.64846,1.7309,1.4482,1.2633,0.93564,0.47967,1.3679,1.4321,1.812,2.9674
WBGene00021184,Y9C9A.17,1.8963,1.9517,1.7128,1.5607,1.5994,1.7419,2.0296,2.1713,2.1446,2.093
WBGene00021178,Y9C9A.8,0.60408,1.0278,0.83559,0.60167,0.63733,0.69492,0.74779,0.96206,0.99113,1.8656
WBGene00021186,Y9D1A.1,4.5156,4.9599,4.9484,4.9166,4.9346,4.9639,4.9971,5.1091,4.9215,4.1327
WBGene00010178,yif-1,4.4409,4.6384,4.4263,4.1108,4.1685,4.4767,4.6271,4.5957,4.1708,4.1174
WBGene00015164,ykt-6,4.3824,4.5535,4.3454,3.0378,3.1331,3.6388,4.1429,4.0468,3.7954,3.8401
WBGene00010842,ymel-1,2.83,2.9738,2.2803,1.7659,2.104,2.3484,2.5707,2.2277,2.2736,2.5997
WBGene00022127,yop-1,4.9286,4.7186,4.5089,4.1338,3.5051,4.0665,4.4212,4.4792,4.3578,4.0919
WBGene00006968,yrs-1,4.6033,4.6568,4.4269,4.337,4.3222,4.416,4.5289,4.5424,4.1273,4.3566
WBGene00006970,zag-1,0.70851,2.5385,2.3696,0.70061,0.35239,0.94167,3.6419,3.8722,3.7622,3.0861
WBGene00006971,zak-1,3.1125,3.3298,2.9796,3.1281,3.5206,3.81,4.108,4.4667,4.4341,4.2711
WBGene00009133,zbed-6,2.8852,2.6306,1.8192,0.89016,0.4998,0.89383,2.1683,3.1648,4.1524,4.0925
WBGene00013851,ZC101.1,0.62391,1.0479,0.72974,0.54226,0.2752,0.80579,0.37714,0.5156,1.0187,1.3986
WBGene00013853,ZC116.1,0.84275,1.596,0.81974,0.71045,1.0052,1.6537,2.699,2.9762,2.9629,3.6962
WBGene00013855,ZC116.3,0.64181,1.7815,2.8117,3.2255,2.8749,2.3382,4.4776,4.798,4.8543,3.9015
WBGene00022517,ZC123.1,1.7874,2.214,1.6597,1.5177,1.0413,0.92677,1.1511,2.0651,2.7318,4.8147
WBGene00022518,ZC123.3,0.84439,1.3949,0.87093,0.65269,0.82644,0.96793,1.3974,1.9496,2.4813,1.788
WBGene00022519,ZC123.4,3.1884,3.0387,2.722,2.3905,2.451,2.5586,3.6053,4.579,4.6457,4.4907
WBGene00022502,ZC13.1,4.9309,4.8833,4.6433,4.6285,4.7201,4.7883,4.7815,4.8042,4.8064,4.3496
WBGene00044557,ZC13.10,1.2854,1.9882,2.7725,2.1401,1.8385,1.8127,1.5571,1.8211,1.5742,3.7331
WBGene00022503,ZC13.2,0.62158,1.07,0.89834,0.61422,0.99726,1.0257,1.1021,2.4283,3.3428,2.7238
WBGene00022504,ZC13.3,1.5516,2.4479,2.4387,2.1229,1.8152,1.9137,2.0015,2.3361,4.2163,4.0744
WBGene00022521,ZC132.2,1.4715,2.1281,2.3824,2.17,1.7084,1.5689,1.3896,1.3381,1.0922,2.2022
WBGene00022522,ZC132.3,0.58024,1.079,0.68286,1.0734,1.5861,2.3341,2.5547,2.49,2.5576,3.5531
WBGene00022523,ZC132.4,1.3354,4.1265,4.1539,3.517,3.7956,4.1877,3.9055,3.2648,2.8973,1.9919
WBGene00022525,ZC132.6,0.64824,1.0912,0.72612,0.56386,0.29629,0.42136,0.92498,0.66582,1.0251,0.94248
WBGene00022526,ZC132.8,0.70838,1.1479,0.9347,0.61515,0.40403,0.48856,0.47603,0.61096,1.0736,2.6437
WBGene00022527,ZC132.9,0.68295,1.1448,0.77924,0.9389,0.51909,0.63508,0.44633,0.64186,1.2481,2.9997
WBGene00045050,ZC15.10,1.2641,1.8642,2.0153,1.5024,0.95159,1.459,1.313,1.5717,3.1775,3.9719
WBGene00013833,ZC15.5,0.68049,1.1271,0.75692,0.59883,0.32676,0.45218,0.43798,0.57144,1.6194,2.1449
WBGene00022530,ZC155.2,0.58386,1.0076,0.66818,0.48258,0.46999,0.42701,0.40087,0.70162,0.97132,2.9909
WBGene00022532,ZC155.4,5.3528,5.2464,5.1973,5.1466,5.0177,5.0103,4.1959,4.0287,4.3917,3.5462
WBGene00013856,ZC168.2,0.72494,1.1945,0.83836,0.66296,0.3388,0.48031,1.0731,2.7222,3.2142,2.4952
WBGene00013857,ZC168.3,5.2502,5.2516,5.2144,5.1245,5.1068,5.2046,5.0156,4.7913,4.2917,4.4538
WBGene00013858,ZC168.6,0.71071,1.3026,1.3345,1.3216,0.70154,0.54608,0.9857,1.335,1.4348,1.6078
WBGene00022535,ZC178.1,0.59785,1.0252,0.68019,0.49913,0.38431,0.37113,0.37144,1.0048,1.0344,0.89935
WBGene00022536,ZC178.2,1.0294,1.6067,1.2632,1.2662,1.5025,1.5502,1.3724,1.4147,1.329,1.2174
WBGene00022544,ZC190.10,0.7986,1.5888,1.8123,1.2175,1.1654,0.89926,0.86553,1.5182,1.5133,1.1387
WBGene00022537,ZC190.2,1.8815,2.3288,2.1401,1.8186,1.7782,1.8731,1.9238,2.1778,2.115,2.8517
WBGene00022538,ZC190.4,1.8641,1.6474,1.5516,1.4658,1.9382,2.0126,1.9395,2.0457,2.0679,2.0581
WBGene00022539,ZC190.5,0.64993,1.0816,0.8924,0.56436,0.31935,0.4349,0.41432,0.6277,1.0367,1.4683
WBGene00022540,ZC190.6,1.797,1.954,1.6382,1.4826,1.8253,1.7913,1.7275,1.8696,2.0795,2.1231
WBGene00022541,ZC190.7,1.0915,1.4439,1.0433,0.73204,1.0747,0.9369,1.1023,1.4148,1.7788,1.5445
WBGene00022542,ZC190.8,3.0494,2.6376,2.2642,2.0202,1.9183,1.9425,1.9828,2.0623,2.334,2.2108
WBGene00022545,ZC196.1,0.72634,1.1179,1.3732,1.03,0.88334,0.726,0.74346,1.061,2.2592,2.0931
WBGene00022546,ZC196.2,0.63988,1.1606,2.133,2.0996,1.875,2.1162,0.75911,1.4156,2.4749,1.4046
WBGene00022547,ZC196.3,0.66175,1.47,1.1613,0.58494,0.47403,0.48459,0.89751,1.1748,1.3654,1.9339
WBGene00022548,ZC196.4,0.68218,1.1021,0.7441,0.61325,0.61975,0.58832,0.98156,2.8223,3.1449,2.6901
WBGene00022549,ZC196.5,0.8094,1.1766,1.3803,0.59013,0.3793,0.48057,0.4801,2.7069,3.8183,4.2008
WBGene00022550,ZC196.6,0.57547,1.003,0.80094,0.60077,0.87679,0.48826,1.3272,1.2444,1.7494,1.8991
WBGene00022553,ZC204.1,2.2628,2.2133,2.0813,2.1267,2.4084,2.3642,1.9433,2.1179,1.9573,1.8734
WBGene00022562,ZC204.12,0.6207,1.4293,0.75831,0.87874,1.0528,2.1339,3.8141,3.7101,4.1046,4.5611
WBGene00022563,ZC204.13,0.61034,1.0251,0.65669,0.6707,0.66327,1.0069,2.1899,2.1233,2.5624,3.2428
WBGene00022554,ZC204.2,4.949,5.0155,4.9878,5.026,5.1235,5.1372,4.9283,4.8723,4.4338,4.0511
WBGene00022556,ZC204.6,0.66772,1.5693,0.77545,0.86182,1.0736,1.4127,0.80584,0.77079,1.067,0.98855
WBGene00044443,ZC21.10,3.259,3.4941,3.2484,3.5514,3.1912,2.8999,4.0173,4.4232,4.342,3.6316
WBGene00022505,ZC21.3,1.2416,1.3916,1.1708,0.92996,1.1555,1.2363,1.3668,1.7201,2.3994,3.6555
WBGene00022506,ZC21.6,0.57357,1.0094,0.66079,0.48238,0.31774,0.35051,0.58816,0.47959,0.95982,1.6889
WBGene00022507,ZC21.8,0.81801,2.1816,2.702,3.0324,2.4766,2.3829,1.5525,1.7689,1.7593,0.92261
WBGene00044351,ZC21.9,1.8247,1.3125,1.2415,1.4355,1.253,1.1536,1.6808,2.7872,1.9243,2.0734
WBGene00022571,ZC239.13,0.60217,1.0574,0.69336,0.52244,0.34874,0.38141,1.1989,0.51972,1.2832,1.1338
WBGene00022574,ZC239.16,0.77333,1.1871,0.69259,0.72526,0.70735,0.38105,1.1982,1.3646,2.0284,3.2483
WBGene00022575,ZC239.17,0.6313,1.3797,0.74344,0.55832,0.31745,0.67908,0.41094,0.52921,1.1346,2.0155
WBGene00044371,ZC239.20,3.8539,5.1809,5.2292,4.9409,3.8792,2.8752,1.8301,1.6679,1.8559,0.90687
WBGene00022567,ZC239.4,1.1706,2.0806,1.7502,2.2032,2.4685,2.6849,2.7352,2.5364,2.3613,2.5699
WBGene00022568,ZC239.5,0.62185,1.1826,0.71111,0.53739,0.29247,0.57555,0.68272,0.5261,1.2172,2.357
WBGene00013859,ZC247.1,1.3741,1.3308,1.3792,2.1118,2.8341,3.3121,4.391,4.806,5.1441,5.1474
WBGene00013860,ZC247.2,1.0621,1.4775,1.385,1.4778,0.97889,0.89614,2.1871,3.2187,3.4814,2.8588
WBGene00022576,ZC250.2,3.409,3.1222,2.7715,3.0525,3.7115,4.1839,4.3501,4.3843,3.9369,3.8462
WBGene00022577,ZC250.3,0.69979,1.1384,1.3716,1.3926,1.0482,0.60191,0.47225,1.9797,4.6136,4.2733
WBGene00045305,ZC250.4,0.69894,1.2707,0.79731,0.79227,0.49435,0.66863,0.59842,0.59057,2.2215,2.9329
WBGene00045306,ZC250.5,4.6269,4.7599,4.4821,4.4258,4.376,4.4777,4.4605,4.5176,4.2867,4.3701
WBGene00044802,ZC262.10,1.4767,1.6266,1.4062,1.229,1.3633,1.456,1.6778,2.1401,2.1664,3.2145
WBGene00022579,ZC262.2,5.0331,5.1201,5.0675,4.9251,4.8419,4.955,5.0141,5.0449,4.8312,4.673
WBGene00022580,ZC262.3,4.7688,4.8665,4.6678,4.4969,4.3652,4.4357,4.638,4.6155,4.4537,4.2077
WBGene00022581,ZC262.4,1.2646,1.9159,1.5287,1.2176,0.98996,1.1627,0.99033,1.1593,1.4494,1.4472
WBGene00043948,ZC262.7,3.4293,3.5885,3.192,3.0003,2.9021,3.1199,3.285,3.3622,3.419,3.3387
WBGene00022583,ZC262.8,5.0131,4.7898,4.5675,4.5871,4.6514,4.7793,4.8856,4.9173,4.7911,4.8253
WBGene00022584,ZC266.1,2.5545,2.519,2.1852,2.1844,1.9511,1.9028,2.2288,2.1664,2.1309,1.735
WBGene00022585,ZC266.2,2.405,2.06,1.7473,2.1545,1.7295,1.9128,2.0919,2.5606,2.4509,3.4779
WBGene00013863,ZC302.3,0.68232,1.6439,1.8937,1.5096,1.6814,1.8095,0.60898,1.1097,1.065,1.0189
WBGene00022586,ZC308.4,5.1891,5.0603,4.7603,4.3102,3.8227,4.0147,2.8074,2.4122,2.2529,2.1537
WBGene00022587,ZC317.1,0.69251,1.1545,0.78661,0.62347,0.32021,0.46898,0.45515,0.58421,1.0674,0.99644
WBGene00022588,ZC317.2,1.0533,1.3228,1.4649,1.6579,1.0722,1.4643,2.3535,3.3455,2.6919,3.9399
WBGene00022592,ZC328.2,1.9252,1.8602,1.9593,1.8269,2.4964,2.951,2.5402,2.6971,2.8841,4.4986
WBGene00022593,ZC328.3,2.5121,2.6585,2.1415,1.9015,2.3211,2.5443,2.4529,2.994,3.3644,3.7798
WBGene00022594,ZC328.5,2.2876,2.9997,2.7957,2.6882,2.8637,2.8124,1.7755,1.4244,1.3156,1.1923
WBGene00045396,ZC334.12,0.72334,1.2779,1.32,0.67927,1.0138,0.77796,1.437,1.2263,1.3913,1.3909
WBGene00086553,ZC334.13,0.72409,2.7329,2.4457,1.8766,2.3698,1.9564,2.0603,2.3845,2.6009,3.9758
WBGene00013865,ZC334.7,2.5742,2.7538,2.3345,1.8764,1.9399,2.2872,3.0388,3.0463,3.2461,3.1674
WBGene00013866,ZC373.1,4.5763,4.8619,4.8075,4.9516,5.1163,5.1799,4.7685,4.7647,4.3187,4.8549
WBGene00013867,ZC373.2,1.8843,1.7365,1.6328,2.0097,2.064,1.9191,1.4457,2.1496,2.0961,2.2802
WBGene00013868,ZC373.3,0.71754,1.1329,0.92725,0.70813,0.57681,0.75003,0.74442,0.71444,1.0964,0.99214
WBGene00013869,ZC373.4,2.02,1.594,1.347,1.0299,1.1502,1.3988,2.3657,3.1537,3.0482,2.8249
WBGene00013870,ZC373.5,2.1402,3.126,2.908,2.8811,3.2898,3.5152,3.3756,3.3721,3.1101,2.9507
WBGene00013872,ZC374.2,0.65679,1.2082,1.3279,0.84186,1.0222,0.80328,1.5004,1.8543,3.8623,3.0038
WBGene00013873,ZC376.1,2.3488,3.1956,3.2737,3.8254,3.9977,4.4241,4.06,3.6066,3.1132,3.0854
WBGene00013874,ZC376.2,1.8924,2.4159,2.8017,3.6491,3.7546,3.8245,2.9087,2.7971,2.3498,4.5217
WBGene00013875,ZC376.3,1.5635,3.132,4.6963,5.0657,5.1031,5.126,5.0409,4.7976,4.0331,4.2381
WBGene00013876,ZC376.4,4.7034,4.7448,4.6644,4.2881,4.1237,4.304,4.6686,4.5147,4.09,3.9289
WBGene00013877,ZC376.6,4.9953,4.9488,4.4478,3.8831,4.247,4.6535,4.7145,4.7132,4.5748,4.6076
WBGene00013878,ZC376.7,4.3023,4.2057,3.6896,3.1252,3.1961,3.4221,3.4536,3.2419,3.3206,3.8654
WBGene00022599,ZC395.10,5.2494,5.0776,4.8795,4.715,4.7518,4.8841,4.8296,4.7951,4.6072,4.9666
WBGene00022600,ZC395.11,0.60389,1.0447,0.68845,0.51681,0.54004,0.37685,0.63069,0.55049,1.0601,0.90688
WBGene00022596,ZC395.4,0.9527,1.5978,1.7811,1.3888,0.93342,0.82697,0.69917,0.52337,1.0326,0.98329
WBGene00022597,ZC395.5,2.9431,3.5198,3.6331,3.3135,2.7271,2.6536,3.0344,3.2265,2.9548,4.3495
WBGene00022601,ZC404.1,1.7204,1.5691,1.3515,1.1192,0.51173,0.46981,0.46155,0.57364,1.2991,2.3806
WBGene00022604,ZC404.10,0.68192,1.1119,1.0644,0.73389,0.33806,1.1708,0.6327,0.79954,1.1448,2.5248
WBGene00022605,ZC404.11,0.70204,1.1433,1.06,0.60484,0.38742,0.50095,0.72083,1.498,2.2203,2.769
